DP04_0001E,DP03_0120PE,DP05_0001E,DP03_0119PE,zip code tabulation area
1348,14.1,3370,6.1,96750
13015,15.1,53886,10.1,96819
0,-666666666,46,-666666666,96863
175,0,317,0,96121
5679,1.8,18272,2.4,96766
17224,4.4,51692,2.6,96744
20670,16.2,56496,12.2,96817
40,0,87,0,96049
132,0,94,0,96111
156,0,496,0,96129
113,0,230,0,96135
103,-666666666,0,-666666666,96155
202,0,480,0,96726
191,45.7,360,19.3,96765
0,-666666666,0,-666666666,96850
0,-666666666,599,-666666666,96853
0,-666666666,2815,-666666666,96857
0,-666666666,111,-666666666,96859
0,-666666666,2203,-666666666,96860
495,28.6,929,12.4,97453
68,23.1,758,13.5,99553
63,12.5,75,14.3,99565
54,0,78,0,99583
1094,4.6,4566,3.6,99685
1637,24.1,3870,15.4,99686
48,72.7,74,53.3,99733
271,50,83,10,99756
141,24,597,24.5,99763
79,27.5,288,25,99773
88,52,141,42.4,99781
310,28.9,527,20.2,99820
12,-666666666,0,-666666666,99695
2115,7.6,8859,6,99703
0,-666666666,39,-666666666,99704
1701,6.5,4452,7,99723
40,-666666666,77,-666666666,99726
117,14.8,229,18.2,99758
71,90.9,115,68.4,99788
236,43.8,597,34.3,99772
72,43.3,170,41.2,99783
99,51.9,407,41.3,99785
134,7,469,6.5,99789
3137,8.7,9122,6.5,99005
276,11.6,627,4.9,99023
941,18.3,1088,7.2,99119
130,0,316,0,99128
2591,17.9,5081,6.4,99141
136,6.7,271,2.8,99149
368,5.6,371,7.5,99153
4959,15.5,8280,10.4,99156
616,26.3,1068,10.9,99171
14280,9.6,31603,6.1,99223
314,31.7,1142,28.7,99330
11371,9.4,31088,6.6,99337
2426,14.1,9129,10.8,99349
13311,4.8,31551,3.4,99352
148,7.7,242,5.9,99777
1568,24.8,6798,15.4,99001
70,12.5,148,8.9,99017
3800,10.1,9627,5,99021
668,37.8,1868,20.8,99110
1920,5.5,4349,5.6,99111
495,36.3,998,11.9,99123
136,8.6,311,3.6,99135
53,-666666666,73,0,99146
221,0,414,11.1,99150
73,0,132,0,99151
266,3,586,2.3,99158
312,4.3,492,3.6,99167
726,0,1266,10.1,99180
972,6,1706,8.7,99181
4248,7.5,6538,5.4,99204
15892,13.1,37989,7.6,99206
11821,16.2,26107,9.7,99216
381,18.6,800,9.4,99829
9385,8.7,21241,4.8,99224
100,8.3,201,3.4,99322
1375,5,3931,2.1,99323
1756,10.8,3255,6.9,99833
181,0,404,0,97476
233,0,330,0,97493
12964,18.5,28929,12.4,97603
52,-666666666,152,-666666666,97604
642,34.9,1220,12.4,97633
39,0,45,0,97711
37,0,125,0,97909
78,-666666666,96,6.3,97920
14435,34.3,41047,24.5,97233
14009,27.9,40866,20.3,97236
15291,25,43590,14.9,97305
122,0,226,37,97329
2646,9.7,2532,7,97341
146,0,203,0,97343
903,45.2,2069,17.4,97347
586,10,1442,9.3,97348
398,14.7,536,4.4,97364
560,32.1,978,18.3,97390
1350,17.2,3298,14.8,97396
155,-666666666,13,-666666666,97406
5719,10.3,13069,5.5,97408
12484,19.9,29772,9.5,97008
385,17.5,1008,10.3,97020
1248,24,4528,19.2,97026
4998,16.2,12568,8.8,97027
20991,6.8,55968,4.7,97045
128,28.6,193,13.3,97050
11906,11.9,28652,6.3,97062
11482,4.6,29693,3.7,97068
10399,15.8,24339,9,97070
9604,23.9,29460,14.2,97071
428,0,313,0,97102
211,0,505,0,97108
264,12.2,637,2.8,97117
655,0,1412,0,97121
22118,9.7,54101,6.2,97124
14886,20.6,38160,11.8,97128
1294,0,827,5.3,97135
2893,38.8,1580,10.8,97136
3111,12,8470,5.5,97009
627,19.5,1202,7.9,97014
15593,23.3,37386,14.9,97030
257,8,514,5.4,97039
1131,14.6,3148,12.6,97042
1959,4.9,1640,6.5,97049
751,7.4,2001,2.9,97054
511,20,864,9.9,97118
6318,19.5,13816,10.6,97141
1012,0,866,0,97149
9982,8.3,18145,6.4,97201
6966,18.8,16870,15.7,97216
0,-666666666,2768,-666666666,97331
1315,19.2,2689,7.5,97358
8457,5.1,18977,3,97034
8374,9.4,17907,5.7,97103
2905,16.4,7579,8.5,97048
4842,6.1,11434,4.3,97056
16192,11.5,44722,6.5,97080
1316,11.4,1133,9.6,97110
78,-666666666,38,-666666666,99927
281,5,595,7.8,99830
263,14,1131,12.8,99008
2413,12.3,4901,8.2,99025
3729,21.3,9298,9.1,99026
590,18.3,1325,15.2,99031
364,20,714,9.7,99032
277,41.9,539,18.6,99102
24,0,45,0,99105
783,16.1,1552,8.3,99116
119,48.5,175,33.3,99121
2319,17.1,3825,6.7,99122
356,33.3,592,17.2,99134
733,24.8,1094,20.2,99138
11,0,27,0,99154
22337,14.5,53961,9,99208
3751,11.7,9644,7.5,99320
201,100,687,100,99321
4074,18,9733,9.6,99324
1966,5,3709,4.7,99328
5725,4.6,15724,3.5,99338
16991,13.7,41456,7.5,99362
167,-666666666,304,0,99401
848,23.1,1578,7.1,99402
15959,16.1,42504,9.3,99504
148,14.3,190,9.6,99550
420,6.8,580,2.9,99572
1636,0,2065,0,99587
47,0,78,0,99591
5917,12.6,10509,7,99603
73,42.9,52,30,99624
82,42.9,283,36.8,99626
9846,8.8,22944,4.9,99705
95,26.3,265,18.9,99721
81,48,153,40.5,99722
128,29.4,303,21.7,99739
184,41.5,601,35.4,99742
64,27.5,251,29.5,99759
101,22.4,422,21.5,99761
137,25,257,19,99765
35,18.2,60,18.2,99767
80,15.8,294,14.1,99771
199,47.7,828,41.3,99632
86,14.3,91,14.3,99649
126,53.5,576,52.1,99650
2999,19.6,3183,15.4,99652
67,0,151,3.8,99653
506,16.1,1389,12.5,99661
2168,13.3,4575,8.4,99664
6396,6.8,14489,4.7,99712
262,0,202,0,99729
30,-666666666,13,0,99732
57,9.1,154,9.4,99736
338,27.5,533,18.8,99740
80,7.4,178,7,99747
270,12.5,510,9.4,99741
147,14.3,98,4.2,99744
40,23.1,90,22.7,99745
77,0,172,2.9,99748
1665,11.5,5092,8.4,97114
222,0,351,0,97122
7290,0,12059,0.8,97210
12044,2.6,26117,2.2,97225
354,0,819,0,97481
20396,22,47645,11.4,97504
1721,13.2,3314,10.2,97539
1937,37.9,3459,15.8,97624
89,35.7,154,10.4,97634
242,17.9,431,5.6,97636
251,21.6,466,18.8,97638
20905,10.7,47672,7,97702
112,0,78,0,97751
594,30.7,1328,15.7,96008
132,-666666666,145,0,96014
305,0,375,0,96016
188,0,152,15.9,96017
1884,12.6,2242,4.4,96020
130,40,136,26.3,96031
903,16.4,1572,8.6,96056
1076,25,1299,10.2,96057
340,79.2,599,25.3,96059
426,31.8,828,13.8,96069
6700,16.6,20553,10,96130
48,-666666666,42,100,96136
23913,12.2,29357,7.5,96150
628,6.1,1201,3.5,96713
380,21.8,1191,17.7,96729
1053,6.2,6686,5.3,96762
26,0,59,0,96773
816,50.7,1645,21.7,96783
13493,22.7,50127,17,96792
2295,13.2,4769,7.5,96064
1594,18.1,3939,6.2,96073
299,0,589,3.4,96087
165,0,254,0,96092
1533,20.4,3316,6.3,96114
289,0,329,5.4,96124
1672,29.6,1019,11.3,96140
1669,100,297,29.2,96141
2150,6.9,807,3.6,96142
3256,18.3,3391,9.4,96143
17369,6.5,18333,3.9,96161
3136,22,7871,10.6,96704
977,0,2982,2.8,96716
19507,19.8,49405,12.3,96720
1295,14.9,2984,8,96725
8263,6.6,29668,4.1,96732
16780,4.9,50386,3.2,96734
6765,16.6,17484,12.9,96749
1237,11.1,3010,6.5,96755
3551,19.7,6206,10,96756
141,6.9,294,6.1,96769
136,-666666666,181,56.4,96774
19608,10.7,74262,6.8,96797
7215,38.7,15125,18.5,96778
1187,8.6,2708,5.4,96779
13746,10.2,44271,6.9,96786
16665,13.3,31945,9.3,96826
136,33.3,688,31,99750
38,40,143,36.4,99751
187,24.5,625,18.7,99766
950,21.4,1559,16.8,99780
1074,18.8,2224,9,99824
513,0,416,0,99826
197,0,155,2.1,99841
499,7.9,689,8.9,99919
126,43.8,330,26.9,99922
144,32.3,404,24.1,99746
164,21.4,439,23.8,99764
180,0,1358,0,99775
7820,37.9,13547,23.1,99201
74,-666666666,63,0,99825
1722,15.2,2565,8,99827
1450,8.7,2484,4,99929
98,19.4,186,15.4,99784
6343,13.1,13818,7.4,99901
31,-666666666,0,-666666666,99903
418,21.6,927,12.4,99925
60,39.3,192,33.3,99589
90,13,183,7,99602
7330,14.3,15657,8.1,99611
347,19.8,1074,15.4,99612
415,3.9,455,2.7,99613
43,41.7,76,31.3,99625
14,-666666666,13,0,99651
354,4.2,665,2.2,99689
624,36.2,1400,13.9,99101
932,11.6,1268,6.7,99115
411,25,806,18.7,99129
1495,24.3,6241,16,99326
5420,8.6,15871,5.8,99353
226,4.5,402,1.9,99371
8717,21.7,17058,13,99501
9662,8.2,24671,4.4,99502
0,-666666666,0,-666666666,99513
8013,19.7,20531,13.6,98408
10839,24.4,25096,16.5,98409
13725,20,33965,13.7,98444
12204,14.2,32504,9.5,98445
8468,15.1,17372,7.5,98506
13791,8.6,34793,5.9,98513
289,46.3,689,34.8,98530
139,14.3,339,6.3,98538
170,0,171,14.3,98834
34,-666666666,16,0,98853
3411,22.2,5870,10.1,98855
1488,23.1,2724,9.9,98856
5125,11.8,6522,7.8,98922
14205,7.6,33572,7.4,98926
9614,10,24475,6.6,98248
8883,11.4,21212,5.7,98166
2226,12.7,4361,13,98237
10533,11.9,26961,6.7,98284
2100,16.8,3846,5.8,98251
4081,5.3,9603,4.2,98252
382,0,328,0,98256
243,0,185,1.8,98286
79,0,529,0,96015
703,41.9,933,17.2,96024
908,0,1359,9.8,96028
2194,10.8,4380,7.2,96748
11894,5.5,38335,3.3,96782
18328,5.1,53734,3.6,96789
11955,9.8,25219,5.9,96813
11421,2.5,29375,2.5,96825
304,0,345,0,96009
1083,17.1,2416,9,96027
1445,26.2,3731,16.4,96035
323,20.8,827,10,96038
606,23.4,931,8.7,96044
244,12.9,359,4.1,96065
4137,19.7,6910,13.3,96067
180,-666666666,49,0,96071
12284,19,28487,12.8,96080
50,33.3,85,5,96085
3487,13.2,6556,8.8,96094
762,37,1450,6.8,96107
782,12,1808,5.7,96118
107,-666666666,103,0,96126
116,16.7,93,9.1,96132
1210,26.7,1918,16.5,96134
1944,0,969,0,96146
839,14.5,2087,14.9,96703
20199,4.8,72799,3.3,96706
963,24.1,907,16,96714
1709,7.1,5148,5.2,96717
2729,9.4,2213,7.7,96722
1845,19.9,5270,9.1,96727
607,2.4,1359,4.5,96730
1335,7.2,2984,5.4,96731
18828,11.2,39694,6.7,96740
19799,18.8,44475,10.8,96003
1463,36.5,1957,21,96025
1796,15.6,3914,10.9,96055
246,2.5,500,5.6,96033
156,33.3,236,14.3,96034
201,-666666666,178,0,96040
406,21.6,686,15.1,96058
79,76.9,193,65.5,96068
4219,8.1,10243,7.1,96708
201,-666666666,246,0,96710
2424,60.1,4926,49.3,96737
232,16,874,7.6,96747
309,16.4,580,22.4,96757
118,0,360,35.6,96759
411,11.1,592,9.5,96764
265,19.7,700,10.4,96780
3928,10.7,9776,9.3,96790
19411,5.2,49664,4.5,96816
221,53.8,309,22.9,96086
4757,25.5,9647,15.8,96097
54,0,38,0,96123
2899,22.9,5500,10.5,96101
650,13.5,1044,6.9,96120
2403,17.7,3044,13.3,96122
399,0,674,5.1,96128
95,0,179,0,98560
5491,10.4,6108,5.8,98569
307,3.9,680,5.1,98572
136,0,157,3.8,98575
5035,12.5,13394,10.6,98579
3115,2.8,9058,3.1,98606
3823,9.1,9365,5.9,98611
930,36.7,1636,16.7,98624
22048,21.6,51045,14,98632
5104,15.9,4465,8,98640
14216,8.2,33235,5.3,98683
11004,11.1,29433,6.7,98684
4723,2.3,6120,4.4,98816
10147,10.4,24231,7.4,98055
5353,1.2,15548,0.7,98065
25977,4.4,51377,2.8,98103
11930,1.6,25426,3.1,98112
14155,9.3,31845,9,98144
21130,7.1,57306,5.4,98208
256,31.2,861,24,98220
11517,10.2,21411,6.1,98221
18725,6,35034,3.8,98004
8318,5.8,18765,4.6,98005
14169,4.5,37769,3.1,98006
12200,10.7,29174,8.7,98007
13878,3.7,33109,2.6,98011
4301,2,11811,1,98019
2449,1.5,6658,1.6,98024
12497,17.2,36750,9.9,98031
18475,6.1,43119,4.6,98034
5733,7.8,14795,5.2,98045
1603,3.5,4333,3.8,98051
9792,3.7,24213,2.4,98072
9045,10.4,14144,13.1,98104
13947,2.9,25720,2,98107
11972,17.5,32738,10.5,98168
9004,1.8,21619,1.9,98177
17106,4,42880,3.2,98223
58,100,98,48.4,98235
2694,17.6,3646,10.7,98245
5835,11,8024,7.2,98250
1504,0,1711,7.7,98253
939,18.5,847,3.9,98262
309,23.8,754,21.4,98587
1171,14.8,3494,11.1,98601
1398,5.2,2907,5.5,98612
663,5.1,1296,1.6,98638
7171,3.1,19285,2.6,98642
7890,2.8,20780,2.9,98264
8870,5.2,21264,2.2,98275
2136,22.8,1191,10.4,98281
9291,7.9,22547,6.3,98292
10374,2.1,30373,1.4,98296
197,73.7,310,13.6,98305
1089,22.7,2245,13.7,98356
2689,40,6503,21.4,98331
380,40.5,786,15.7,98336
1618,11.5,3141,4.4,98339
675,0,926,6.3,98358
14012,5,40439,3.4,96701
892,6,2869,5.1,96705
92,-666666666,75,25,96742
8466,7,19324,6.8,96746
68,-666666666,69,0,96751
1423,6,3572,3.9,96752
18682,8.3,27649,5.4,96753
2524,15.9,9988,9.7,96795
12561,9.3,19527,6.2,96814
19939,9.7,46645,5,96822
144,100,335,13.2,96037
888,12.1,1952,5,96796
48,40.9,189,27.3,99690
81,0,215,0,99692
311,6.3,313,3.4,99693
14486,3.3,30428,3,99709
53,11.1,78,5.9,99549
628,17.2,302,16.7,99586
914,16.7,1444,11.5,99674
162,44.1,207,35.4,99768
548,20.2,1635,11.8,99926
54,-666666666,15,-666666666,99923
24424,17.5,78767,12,99301
1141,4.6,6330,4.4,99505
13475,29.9,29708,20.4,99207
332,0,719,0,99113
1788,11.2,1844,6.2,99148
19867,27.4,51998,18.1,99336
4525,6.5,10450,3.4,99518
117,38.5,574,37.5,99609
142,100,95,23.5,99605
2447,18.8,3435,8.3,99672
251,4.5,526,1.9,99103
13767,14.8,34632,11.8,99163
942,15.6,3352,10.9,99343
1950,7.3,4496,4.7,99003
920,13.6,1780,7.4,99361
211,0,83,0,99579
47,33.3,62,28.6,99754
13659,17.6,35605,10.3,99508
233,0,284,0,99540
1661,9.7,2640,5.1,99556
2802,21.4,7888,15.6,99559
102,23.5,501,20.3,99561
89,11.1,61,5.3,99564
717,0,540,3.9,99573
1350,13.3,2494,9.5,99576
72,52,176,41.2,99590
230,45.9,1101,43.6,99604
1146,6.3,3006,4.4,99702
826,4.5,1041,3.6,99743
81,15.4,141,14.3,99776
35,0,72,0,99039
10,0,25,0,99144
34,0,29,0,99333
152,-666666666,128,6.5,99147
0,-666666666,0,-666666666,99164
22,0,50,18.8,99174
9835,15.1,22988,8.6,99354
10113,8.9,25487,4.7,98372
9797,9.9,25068,6.2,98373
10419,7.6,30972,4.7,98375
2778,12.7,6639,6.8,98388
1434,12,3071,8,98392
8104,9.6,21012,5.8,98422
3851,2.9,10424,3.5,98446
250,0,299,6.8,98527
12351,13.6,28496,6.9,98498
10108,7.1,24536,5.3,98516
2068,2.9,4659,1.8,98524
375,100,560,25.6,98535
1418,59,1265,20.4,98547
5580,20.6,10959,11.5,98550
1441,16.8,3363,9.5,98557
0,-666666666,0,-666666666,98559
167,-666666666,0,-666666666,98562
228,11.7,769,9.3,98565
1988,11.1,5121,7.4,98576
347,-666666666,469,0,98581
3172,5.9,7585,3.1,98589
279,0,401,8.7,98590
11568,3.5,31795,2.7,98607
1473,22.8,3224,14.1,98610
505,30.3,1480,9.1,98617
288,10.9,493,5,98619
23,-666666666,22,0,98641
431,5.3,861,3.5,98651
9072,8,23273,4.5,98671
297,0,385,0,98643
581,0,1355,3.4,98645
1488,20.2,3128,9.6,98648
9703,15,22873,8.5,98664
10448,8.8,26556,5.8,98665
20711,8.9,58178,5.8,98682
7820,8.2,20021,4.5,98686
155,-666666666,313,0,98821
1042,25.5,1909,19.6,98822
17011,14.3,43078,9,98837
6522,14.9,17148,8.7,98942
9364,10.7,21218,5.9,98022
18377,9.4,50283,6.6,98023
15174,4.6,36729,3.2,98026
12318,8.2,30250,5.8,98027
11712,4.8,28727,4.1,98029
15154,8.6,39766,6.1,98036
14278,9.5,35373,6.3,98056
16571,7.6,43523,4.8,98058
5661,0,10036,1.7,98070
10585,3.6,24060,3.5,98110
15252,6.1,35111,4.1,98117
13345,4.4,25710,2.3,98119
13094,3.3,18140,1.2,98121
13985,5.2,35028,3.4,98155
21707,11.6,49877,7.7,98225
9541,8.7,24935,7,98188
14461,14.7,35603,8.9,98203
311,0,255,4.2,98224
3387,5.4,6245,1.8,98236
0,-666666666,949,-666666666,99510
5,-666666666,469,-666666666,99519
18,0,4,0,99706
0,-666666666,1458,-666666666,99734
43,-666666666,10,0,99790
86,0,97,8,99836
559,20.5,1645,17.2,98357
11212,25.1,23740,11.6,98362
14327,18.4,33618,11,98366
8740,5.7,21305,3.6,98371
9097,7.1,21301,3.8,98383
268,0,359,0,98533
203,23,560,11.2,98542
2443,30.6,2405,13.2,98548
512,22.3,1418,19.3,98593
480,0,94,0,98616
3481,17.3,7267,7.1,98620
12257,24.6,35100,16.8,98404
10693,16.1,23278,11.7,98405
2297,15.6,5662,7.6,98443
775,-666666666,329,0,98555
3206,15.6,6909,11.1,98577
228,0,238,0,98582
345,0,638,4.5,98585
8670,8.9,21126,5.6,98043
28643,4,67779,3.1,98052
16805,7.5,45739,4.2,98092
16106,2.7,25448,2,98102
9163,22.9,23980,14.2,98108
2177,0,4288,4.3,98380
6521,13.5,16184,8.1,98467
75,-666666666,53,0,98536
1260,20.9,2336,10.4,98564
12931,6.5,37036,5,98604
431,15.6,1085,6,98649
20051,12.9,42475,9.2,98125
3221,6.9,5577,4,98260
1576,6.8,3692,4.3,98333
0,-666666666,1496,-666666666,98421
173,15.8,396,3,98613
24651,6.2,64417,3.9,98012
20396,17.1,38620,9.8,98122
14564,16.9,38089,9.9,98198
2138,15.4,4022,6.6,98257
1333,14,6336,11,98315
1094,0,1518,2.3,98377
34,-666666666,43,0,98670
1007,23.4,2267,8.1,98847
608,0,286,0,98940
869,38.6,1640,19.8,98586
19279,17.4,47036,11.1,98661
903,21.1,2499,13.8,98828
1415,25.2,5162,18.8,98932
2200,3.5,5485,3,98010
1980,15.6,5002,10.1,98359
10951,16.3,24329,11.9,98126
9266,12.3,17056,7.3,98230
10939,4.7,25522,2.4,98335
3483,9.8,7008,7,98465
4008,9.2,7273,5.3,98239
11766,8.4,32959,5.7,98258
284,10.3,805,6.8,98323
2551,3.5,4346,1.7,98349
148,40.3,451,37.9,98350
706,20.2,1228,12.9,98351
2951,11.1,7088,6.4,98354
466,0,917,9.5,98355
1659,41.4,836,10.7,98361
6683,20.2,14083,11.1,98363
47,0,95,0,98364
12018,11,29137,6.8,98367
13184,8.6,31206,4.4,98370
5083,13.6,13055,7.4,99006
2497,7.6,6412,3.8,99027
347,28,724,20.3,99040
7541,8.7,16405,4.3,99517
166,39.5,567,32.7,99551
263,39.4,1144,33.3,99563
109,0,126,0,99571
40,61.5,90,36.4,99575
132,25.4,518,19,99578
44,33.3,80,23.5,99580
169,22.2,334,18.3,99606
93,24.4,222,21.2,99607
201,34.8,653,31.8,99621
270,26.3,824,20.2,99628
139,25,557,22.1,99636
31,-666666666,20,0,99647
52,41.7,86,38.1,99648
20893,10.8,62135,7.3,99654
7397,11.4,16249,8.2,99669
78,0,78,0,99677
59,66.7,46,22.2,99724
1406,15.8,3370,13.4,99752
65,-666666666,14,20,99757
214,44.3,839,41.5,99770
46,100,11,100,99774
129,28.9,299,25.9,99786
71,18.8,164,17.1,99791
221,0,148,0,99918
8518,17.7,20411,10.3,99004
3412,5.8,8487,3.2,99022
6120,17,14672,9.9,99037
2471,24.1,5234,12.7,99109
4199,6,8738,3.4,99835
647,7.5,1061,4,99840
1101,17.1,1986,9.6,99921
190,0,357,0,99631
512,60,203,27.3,99546
126,0,230,7.8,99356
67,100,370,86.2,99363
8452,7.6,23402,5.3,99515
24,0,35,0,99547
1355,0,3111,0.3,99574
50,5.9,104,5.3,99558
296,0,98,0,99566
248,21.4,315,17.8,99568
9962,3.2,28308,2.2,99577
12930,21.9,37808,16.4,98030
205,0,552,0,98050
6744,21.6,13362,17.1,98057
9664,1.6,28395,1.9,98074
7999,2.2,23587,1.5,98075
4700,0.9,14151,1.3,98077
14818,11.6,39221,8.4,98087
0,-666666666,0,-666666666,98158
0,-666666666,51,-666666666,98195
0,-666666666,1397,-666666666,98207
14240,9,32211,5.8,98229
127,66.7,236,15.4,98255
34,0,76,0,98263
1552,46.4,3993,36.4,98266
187,19,660,11.7,98276
0,-666666666,1731,-666666666,98278
8819,6.6,16427,4.2,98282
23,0,2353,0,98314
18161,5,51050,3,98391
0,-666666666,983,-666666666,98416
4249,19.6,9469,10.1,98418
0,-666666666,0,-666666666,98430
4,-666666666,487,0,98438
0,-666666666,735,-666666666,98447
12,0,59,0,98544
80,0,301,0,98558
57,-666666666,109,0,98583
133,31.2,445,25.8,98824
199,100,627,64.1,98921
59,-666666666,0,-666666666,98929
51,-666666666,104,47.1,98939
3217,6.4,6703,3.6,98672
5121,19.4,12541,12.1,98848
255,33.3,521,9.6,98946
151,-666666666,261,5.8,98647
185,14.3,417,7.7,98621
2902,12.4,6685,6.5,98625
9680,23.1,24070,13.4,98626
489,0,1055,0,98639
5740,19.2,12349,11.3,98660
6450,9.5,14318,5.4,98663
5028,10.3,12445,7.5,98674
3019,7.1,7719,4.9,98815
293,50,209,5.1,98819
2453,0,2962,4.3,98831
4296,28.8,9322,15.9,98841
122,21.1,293,11.5,98845
555,10.8,1263,7.6,98846
180,0,178,0,98859
11182,31.4,32204,20.2,98901
17748,26.2,46490,16.9,98902
15072,10,36848,5.1,98908
6600,26.3,22788,18.7,98944
3897,26.8,13077,21.8,98948
11442,15.9,29402,9.4,98037
46,0,139,0,98950
654,36,2502,24.7,98952
9066,6.4,22516,4.3,98028
1292,3.5,3260,2.7,98039
4925,15.1,12971,8.9,99615
457,1.8,464,1,99633
113,30.6,249,22.9,99643
194,44.1,796,38,99655
51,50,167,54.1,99666
1596,0,1353,0,99676
5428,26.9,17999,19.6,99344
1248,14.1,2240,6.3,99347
5375,13.5,14017,8,99350
400,10.8,390,5.1,99663
92,35.3,226,20.3,99630
134,31.3,527,27.6,99637
263,35.9,762,28.4,99658
121,37,473,33.3,99671
98,57.4,415,55.7,99679
79,42,339,36.5,99681
306,18.3,702,13.9,99684
2814,17.2,2624,12.7,99688
770,12,1705,8,99694
8550,15,17510,8.7,99701
94,78.3,174,43.9,99720
118,30.9,608,28.9,99727
258,-666666666,49,0,99730
2659,5.7,4821,3.8,99737
388,14.8,823,6.8,99012
5684,14.7,14543,7.2,99016
880,44.1,447,21.3,99683
57,42.9,114,29.4,99691
1984,14.2,3058,14,99166
76,13.6,156,5.9,99176
216,12.7,530,5.5,99179
0,-666666666,0,-666666666,99020
548,17.1,1058,6.9,99029
545,28.9,1037,13.1,99030
272,0,441,0.8,99117
305,34.3,603,21.8,99125
113,33.3,138,11.8,99131
12,-666666666,12,66.7,99136
821,9.7,1339,7,99139
89,0,135,11.1,99152
481,37.3,1120,30.5,99155
388,43.2,666,18.9,99157
1210,9.8,2428,7.3,99169
515,12.9,995,9,99170
769,11.1,1275,9.3,99185
9249,13.8,19895,9.3,99212
63,50,153,25,99329
205,0,466,0,99346
6727,22.5,13221,12.3,99503
2357,7.7,7029,5.7,99506
97,40.3,416,37.7,99552
184,44.7,837,38.6,99554
117,27.6,204,19.1,99555
413,33.3,698,22.9,99557
183,50,811,45.4,99620
87,37.5,299,35.7,99585
1164,9.9,803,6.6,99588
183,39.3,613,34.8,99614
102,23.1,379,19.7,99622
13992,4.6,38362,2.8,98059
18063,6.7,48861,5.4,98105
18094,2.7,29154,2.4,98109
10898,14,28022,9.1,98146
2468,26.2,2681,9.7,98261
452,62.5,346,38,98267
18586,6.1,50972,4.9,98270
7635,9.6,17636,5.4,98274
469,0,181,0,98288
792,0,634,0,98304
14326,15.4,31330,9.8,98312
5910,8.8,15788,5.7,98321
3892,5.9,9431,4.4,98327
4216,7.8,11333,3.5,98329
30,-666666666,46,0,98353
5039,7.5,13363,5,98360
4742,12.6,11016,9.1,98390
10960,20.1,25252,12.4,98531
2217,7.1,6888,9.5,98675
416,0,666,16.1,98814
228,65.5,829,32.7,98829
3383,11.3,7937,5.1,98563
916,3,2019,2.4,98537
4526,18.6,10211,9.8,98541
2514,5.2,3259,3.3,98546
373,0,472,0,98571
4564,16.2,11195,7.3,98580
16416,19.8,37156,11.5,98584
0,-666666666,0,-666666666,98154
14049,18.3,34508,12,98002
354,84.4,162,39.7,98833
339,53.9,1233,36.9,98836
2194,25.7,4295,11.6,98851
184,33.3,250,20.6,98860
1044,24.2,3422,18.3,98935
2078,16.8,6443,10.4,98936
2463,2.8,3874,1.7,98937
453,0,863,1.6,98943
1004,8.9,3298,7.9,98947
9756,3.7,25539,3.9,98008
2968,3.7,6911,2.3,98014
9076,1.5,20322,2.5,98020
17151,5.9,47927,3.4,98042
2420,6,7023,3.9,98047
23098,5.2,53431,3.8,98115
1025,5.7,2733,7.2,98295
164,0,36,0,98297
1177,0,1187,3.9,98303
9824,16,20934,8.2,98310
738,15.1,1363,4.5,98342
246,0,333,0,98381
15222,14.9,28326,6.4,98382
657,0,1342,5.6,98394
10112,3.4,23103,3.8,98406
4958,24.1,10056,10.4,98528
4361,14.1,11373,9.5,98424
16441,15.6,39319,9.9,98503
228,0,235,10,98526
9928,11.1,24140,5.8,98532
9393,6.2,30450,5.4,99645
285,26.8,308,16.9,99627
20,0,26,12.5,99638
134,42.1,187,23.4,99644
108,45.2,318,41.3,99657
123,54.6,594,52.4,99662
49,42.9,75,25,99665
736,100,86,51.4,99667
57,28.6,83,20,99668
133,0,41,8.3,99670
328,36.8,768,30.5,99678
91,46.2,271,38.7,99753
1353,8.7,1204,6.8,99714
302,0,103,0,99738
130,28.6,299,23.3,99749
306,-666666666,856,0,99755
531,14.3,605,6.7,99760
2069,10.4,4307,7.8,99762
253,43.1,921,41.9,99769
76,38.2,225,36.2,99778
162,8.6,508,9.5,99782
12512,7.2,30106,4.1,99801
113,0,124,0,99832
9684,3.2,20943,2.7,99203
1241,15,4396,11.2,99357
19170,19.2,43285,11,99205
6364,11.8,16518,7.8,99218
613,20.1,1361,12.6,99348
103,0,142,0,99359
9035,13.9,20487,7.5,99403
14990,8.2,38424,4.5,99507
3470,9.1,9181,6.4,99567
100,50,48,50,99569
